order_id,order_date,ship_date,ship_mode,customer_id,product_id,qty,discount
10048,3/3/2024,3/5/2024,First Class,CUST-270,PD-1389,1,0.27
10049,3/24/2024,3/26/2024,Second Class,CUST-9,PD-58,5,0.01
10050,2/4/2024,2/7/2024,Second Class,CUST-17,PD-328,2,0.02
10051,1/11/2024,1/14/2024,Second Class,CUST-107,PD-979,5,0.11
10052,1/27/2024,1/31/2024,Second Class,CUST-305,PD-569,1,0.31
10053,2/13/2024,2/16/2024,Second Class,CUST-320,PD-1113,4,0.32
10054,3/10/2024,3/11/2024,First Class,CUST-315,PD-978,3,0.32
10055,2/3/2024,2/6/2024,Same Day,CUST-106,PD-1023,1,0.11
10056,1/25/2024,1/28/2024,First Class,CUST-4,PD-1454,1,0
10057,2/1/2024,2/4/2024,Same Day,CUST-341,PD-323,2,0.34
10058,2/10/2024,2/13/2024,First Class,CUST-290,PD-836,4,0.29
10059,2/22/2024,2/27/2024,Same Day,CUST-260,PD-728,5,0.26
10060,1/1/2024,1/3/2024,Same Day,CUST-409,PD-25,1,0.41
10061,1/28/2024,1/31/2024,Same Day,CUST-437,PD-334,5,0.44
10062,1/11/2024,1/13/2024,Same Day,CUST-310,PD-1544,3,0.31
10063,1/2/2024,1/3/2024,Same Day,CUST-450,PD-1577,3,0.45
10064,1/12/2024,1/17/2024,First Class,CUST-49,PD-1352,1,0.05
10065,2/25/2024,2/28/2024,Same Day,CUST-217,PD-864,5,0.22
10066,3/2/2024,3/3/2024,Same Day,CUST-1,PD-1362,1,0
10067,2/26/2024,3/2/2024,Same Day,CUST-196,PD-762,3,0.2
10068,2/26/2024,2/28/2024,Second Class,CUST-372,PD-1152,5,0.37
10069,2/18/2024,2/23/2024,Same Day,CUST-236,PD-732,3,0.24
10070,3/6/2024,3/10/2024,Same Day,CUST-301,PD-961,2,0.3
10071,3/7/2024,3/12/2024,Second Class,CUST-242,PD-343,1,0.24
10072,3/25/2024,3/27/2024,First Class,CUST-443,PD-524,5,0.44
10073,2/19/2024,2/24/2024,First Class,CUST-317,PD-891,1,0.32
10074,1/14/2024,1/16/2024,Second Class,CUST-392,PD-1034,1,0.39
10075,3/5/2024,3/10/2024,First Class,CUST-290,PD-836,1,0.29
10076,1/2/2024,1/7/2024,Same Day,CUST-413,PD-1139,3,0.41
10077,3/26/2024,3/31/2024,Second Class,CUST-338,PD-807,4,0.34
10078,1/29/2024,1/31/2024,Second Class,CUST-83,PD-780,2,0.08
10079,3/29/2024,3/30/2024,Second Class,CUST-294,PD-1078,4,0.29
10080,1/6/2024,1/9/2024,First Class,CUST-371,PD-648,3,0.37
10081,1/6/2024,1/10/2024,Second Class,CUST-337,PD-659,4,0.34
10082,3/20/2024,3/25/2024,First Class,CUST-163,PD-1332,2,0.16
10083,1/7/2024,1/12/2024,Second Class,CUST-202,PD-289,5,0.2
10084,2/23/2024,2/26/2024,Same Day,CUST-434,PD-1092,5,0.43
10085,3/1/2024,3/2/2024,First Class,CUST-318,PD-1248,4,0.32
10086,1/17/2024,1/20/2024,Second Class,CUST-292,PD-795,2,0.29
10087,3/20/2024,3/24/2024,Second Class,CUST-159,PD-1413,2,0.16
10088,2/13/2024,2/15/2024,Second Class,CUST-67,PD-1467,3,0.07
10089,3/27/2024,3/28/2024,First Class,CUST-354,PD-201,5,0.35
10090,3/7/2024,3/9/2024,Same Day,CUST-108,PD-1581,4,0.11
10091,1/1/2024,1/2/2024,Second Class,CUST-202,PD-289,5,0.2
10092,3/18/2024,3/20/2024,Same Day,CUST-275,PD-1052,5,0.28
10093,1/2/2024,1/6/2024,Same Day,CUST-58,PD-968,5,0.06
10094,3/11/2024,3/15/2024,Second Class,CUST-130,PD-1042,3,0.13
10095,3/8/2024,3/11/2024,Same Day,CUST-115,PD-863,5,0.12
10096,2/7/2024,2/8/2024,Same Day,CUST-266,PD-1013,5,0.27
10097,3/13/2024,3/17/2024,Second Class,CUST-410,PD-1490,1,0.41
10098,2/19/2024,2/22/2024,First Class,CUST-170,PD-1044,5,0.17
10099,3/20/2024,3/24/2024,Same Day,CUST-167,PD-849,4,0.17
10100,3/7/2024,3/11/2024,Second Class,CUST-43,PD-1124,4,0.04
10101,2/12/2024,2/17/2024,Second Class,CUST-352,PD-1574,2,0.35
10102,1/29/2024,1/31/2024,Second Class,CUST-252,PD-6,4,0.25
10103,1/26/2024,1/29/2024,First Class,CUST-449,PD-176,2,0.45
10104,2/12/2024,2/13/2024,First Class,CUST-159,PD-1413,4,0.16
10105,2/17/2024,2/18/2024,Same Day,CUST-94,PD-713,4,0.09
10106,1/24/2024,1/29/2024,Same Day,CUST-382,PD-602,1,0.38
10107,2/13/2024,2/17/2024,Same Day,CUST-234,PD-1427,3,0.23
10108,3/15/2024,3/17/2024,Second Class,CUST-380,PD-476,2,0.38
10109,3/25/2024,3/28/2024,Second Class,CUST-16,PD-731,2,0.02
10110,2/1/2024,2/6/2024,Same Day,CUST-269,PD-8,2,0.27
10111,3/13/2024,3/15/2024,Same Day,CUST-360,PD-45,3,0.36
10112,1/10/2024,1/12/2024,First Class,CUST-194,PD-69,4,0.19
10113,3/11/2024,3/16/2024,Same Day,CUST-108,PD-1581,1,0.11
10114,2/6/2024,2/7/2024,First Class,CUST-271,PD-955,4,0.27
10115,2/23/2024,2/26/2024,First Class,CUST-289,PD-1471,3,0.29
10116,2/2/2024,2/7/2024,Second Class,CUST-105,PD-1593,5,0.11
10117,1/26/2024,1/30/2024,Same Day,CUST-447,PD-911,2,0.45
10118,3/15/2024,3/18/2024,First Class,CUST-255,PD-340,1,0.26
10119,2/5/2024,2/9/2024,First Class,CUST-194,PD-69,3,0.19
10120,3/7/2024,3/12/2024,Same Day,CUST-15,PD-753,2,0.02
10121,2/19/2024,2/20/2024,Second Class,CUST-216,PD-811,1,0.22
10122,1/5/2024,1/9/2024,Same Day,CUST-440,PD-632,4,0.44
10123,3/19/2024,3/21/2024,First Class,CUST-372,PD-1152,1,0.37
10124,1/14/2024,1/19/2024,First Class,CUST-289,PD-1471,5,0.29
10125,2/28/2024,3/4/2024,First Class,CUST-285,PD-113,3,0.29
10126,3/17/2024,3/18/2024,First Class,CUST-109,PD-404,1,0.11
10127,3/2/2024,3/4/2024,Same Day,CUST-379,PD-789,4,0.38
10128,1/20/2024,1/23/2024,Second Class,CUST-370,PD-1227,4,0.37
10129,3/3/2024,3/6/2024,Same Day,CUST-56,PD-696,1,0.06
10130,2/10/2024,2/12/2024,First Class,CUST-445,PD-616,2,0.45
10131,3/19/2024,3/20/2024,First Class,CUST-337,PD-659,2,0.34
10132,2/16/2024,2/19/2024,Second Class,CUST-306,PD-1204,5,0.31
10133,1/23/2024,1/26/2024,Second Class,CUST-268,PD-1168,2,0.27
10134,3/24/2024,3/29/2024,Second Class,CUST-156,PD-685,2,0.16
10135,2/5/2024,2/6/2024,Same Day,CUST-86,PD-1617,1,0.09
10136,3/24/2024,3/26/2024,Same Day,CUST-34,PD-1494,5,0.03
10137,2/16/2024,2/17/2024,Second Class,CUST-368,PD-261,2,0.37
10138,1/24/2024,1/27/2024,First Class,CUST-395,PD-237,2,0.4
10139,1/18/2024,1/20/2024,Second Class,CUST-20,PD-1455,3,0.02
10140,3/1/2024,3/4/2024,First Class,CUST-114,PD-1187,4,0.11
10141,3/10/2024,3/14/2024,Second Class,CUST-231,PD-369,1,0.23
10142,1/10/2024,1/11/2024,Same Day,CUST-276,PD-1589,4,0.28
10143,3/24/2024,3/28/2024,Same Day,CUST-417,PD-981,5,0.42
10144,1/29/2024,2/3/2024,Same Day,CUST-264,PD-1279,3,0.26
10145,3/6/2024,3/8/2024,Same Day,CUST-433,PD-290,5,0.43
10146,3/9/2024,3/12/2024,Second Class,CUST-197,PD-501,4,0.2
10147,3/10/2024,3/15/2024,Same Day,CUST-25,PD-1208,5,0.03
10148,3/20/2024,3/25/2024,Same Day,CUST-100,PD-650,4,0.1
10149,3/13/2024,3/17/2024,Same Day,CUST-361,PD-1062,2,0.36
10150,2/24/2024,2/25/2024,First Class,CUST-345,PD-1145,3,0.35
10151,3/6/2024,3/11/2024,Same Day,CUST-275,PD-1052,2,0.28
10152,2/16/2024,2/20/2024,First Class,CUST-383,PD-1407,2,0.38
10153,2/17/2024,2/18/2024,Same Day,CUST-367,PD-1133,3,0.37
10154,2/29/2024,3/4/2024,Same Day,CUST-230,PD-950,2,0.23
10155,2/27/2024,2/28/2024,First Class,CUST-156,PD-685,2,0.16
10156,3/5/2024,3/8/2024,Same Day,CUST-84,PD-1128,2,0.08
10157,1/4/2024,1/6/2024,First Class,CUST-8,PD-998,4,0.01
10158,2/27/2024,2/28/2024,Second Class,CUST-10,PD-466,1,0.01
10159,1/11/2024,1/16/2024,First Class,CUST-10,PD-466,2,0.01
10160,1/16/2024,1/18/2024,First Class,CUST-437,PD-334,2,0.44
10161,1/16/2024,1/20/2024,Second Class,CUST-246,PD-107,4,0.25
10162,1/29/2024,2/1/2024,Second Class,CUST-240,PD-472,2,0.24
10163,2/15/2024,2/19/2024,First Class,CUST-307,PD-1257,3,0.31
10164,2/14/2024,2/17/2024,Second Class,CUST-236,PD-732,4,0.24
10165,2/26/2024,3/2/2024,First Class,CUST-432,PD-1173,3,0.43
10166,2/17/2024,2/18/2024,Second Class,CUST-146,PD-999,3,0.15
10167,3/22/2024,3/26/2024,Same Day,CUST-246,PD-107,2,0.25
10168,1/13/2024,1/15/2024,Same Day,CUST-315,PD-978,2,0.32
10169,1/7/2024,1/9/2024,First Class,CUST-374,PD-697,5,0.37
10170,2/12/2024,2/13/2024,Same Day,CUST-170,PD-1044,2,0.17
10171,3/6/2024,3/8/2024,First Class,CUST-89,PD-803,4,0.09
10172,2/14/2024,2/18/2024,First Class,CUST-386,PD-815,1,0.39
10173,3/27/2024,3/30/2024,Same Day,CUST-345,PD-1145,3,0.35
10174,3/1/2024,3/4/2024,Second Class,CUST-333,PD-259,4,0.33
10175,3/6/2024,3/9/2024,Second Class,CUST-130,PD-1042,5,0.13
10176,1/29/2024,2/3/2024,First Class,CUST-261,PD-1498,1,0.26
10177,3/18/2024,3/22/2024,First Class,CUST-159,PD-1413,5,0.16
10178,1/26/2024,1/27/2024,Second Class,CUST-95,PD-470,1,0.1
10179,3/30/2024,4/4/2024,First Class,CUST-197,PD-501,2,0.2
10180,3/3/2024,3/6/2024,Same Day,CUST-359,PD-1009,5,0.36
10181,1/3/2024,1/7/2024,Same Day,CUST-162,PD-128,4,0.16
10182,1/4/2024,1/7/2024,Second Class,CUST-19,PD-228,3,0.02
10183,2/27/2024,3/3/2024,Same Day,CUST-17,PD-328,2,0.02
10184,2/23/2024,2/25/2024,Second Class,CUST-239,PD-688,2,0.24
10185,3/10/2024,3/12/2024,Second Class,CUST-337,PD-659,3,0.34
10186,1/18/2024,1/23/2024,Same Day,CUST-164,PD-1312,2,0.16
10187,1/2/2024,1/7/2024,Same Day,CUST-442,PD-65,5,0.44
10188,2/8/2024,2/11/2024,Same Day,CUST-155,PD-1453,4,0.16
10189,2/4/2024,2/6/2024,Second Class,CUST-86,PD-1617,2,0.09
10190,2/24/2024,2/28/2024,Same Day,CUST-306,PD-1204,1,0.31
10191,1/26/2024,1/31/2024,First Class,CUST-157,PD-168,4,0.16
10192,3/7/2024,3/12/2024,Second Class,CUST-276,PD-1589,1,0.28
10193,2/6/2024,2/9/2024,First Class,CUST-272,PD-1483,1,0.27
10194,1/6/2024,1/10/2024,Same Day,CUST-186,PD-349,3,0.19
10195,2/27/2024,2/28/2024,Second Class,CUST-430,PD-883,4,0.43
10196,1/20/2024,1/22/2024,Second Class,CUST-42,PD-1049,1,0.04
10197,3/24/2024,3/25/2024,Same Day,CUST-103,PD-884,3,0.1
10198,2/19/2024,2/24/2024,First Class,CUST-227,PD-633,4,0.23
10199,2/6/2024,2/8/2024,Second Class,CUST-285,PD-113,2,0.29
10200,2/11/2024,2/13/2024,Second Class,CUST-354,PD-201,1,0.35
10201,3/22/2024,3/27/2024,First Class,CUST-113,PD-1055,3,0.11
10202,2/21/2024,2/22/2024,Same Day,CUST-38,PD-1610,1,0.04
10203,3/16/2024,3/19/2024,First Class,CUST-44,PD-758,2,0.04
10204,1/11/2024,1/13/2024,First Class,CUST-130,PD-1042,3,0.13
10205,1/2/2024,1/4/2024,First Class,CUST-66,PD-468,1,0.07
10206,3/24/2024,3/27/2024,First Class,CUST-272,PD-1483,4,0.27
10207,2/9/2024,2/10/2024,Same Day,CUST-443,PD-524,5,0.44
10208,1/2/2024,1/6/2024,First Class,CUST-198,PD-159,2,0.2
10209,1/18/2024,1/23/2024,Same Day,CUST-295,PD-1170,2,0.3
10210,2/21/2024,2/26/2024,Same Day,CUST-151,PD-1037,5,0.15
10211,1/2/2024,1/6/2024,First Class,CUST-343,PD-895,2,0.34
10212,1/14/2024,1/19/2024,First Class,CUST-108,PD-1581,3,0.11
10213,3/11/2024,3/14/2024,First Class,CUST-436,PD-1336,4,0.44
10214,1/7/2024,1/12/2024,Second Class,CUST-157,PD-168,1,0.16
10215,3/15/2024,3/17/2024,First Class,CUST-297,PD-475,4,0.3
10216,2/28/2024,2/29/2024,Same Day,CUST-222,PD-1061,5,0.22
10217,2/26/2024,3/2/2024,First Class,CUST-336,PD-1570,4,0.34
10218,3/9/2024,3/14/2024,Second Class,CUST-104,PD-701,1,0.1
10219,2/17/2024,2/18/2024,Second Class,CUST-172,PD-882,3,0.17
10220,1/8/2024,1/9/2024,Second Class,CUST-281,PD-1012,3,0.28
10221,2/12/2024,2/17/2024,Same Day,CUST-138,PD-597,5,0.14
10222,3/4/2024,3/8/2024,Same Day,CUST-22,PD-23,2,0.02
10223,3/1/2024,3/6/2024,Same Day,CUST-397,PD-1047,1,0.4
10224,1/12/2024,1/15/2024,Second Class,CUST-215,PD-787,5,0.22
10225,1/26/2024,1/27/2024,Second Class,CUST-251,PD-1356,1,0.25
10226,3/9/2024,3/12/2024,First Class,CUST-11,PD-682,5,0.01
10227,2/6/2024,2/9/2024,First Class,CUST-353,PD-1180,5,0.35
10228,3/9/2024,3/11/2024,Second Class,CUST-392,PD-1034,1,0.39
10229,2/12/2024,2/17/2024,Same Day,CUST-179,PD-1179,5,0.18
10230,1/28/2024,2/1/2024,First Class,CUST-303,PD-1066,2,0.3
10231,1/8/2024,1/11/2024,Same Day,CUST-410,PD-1490,4,0.41
10232,2/10/2024,2/11/2024,Second Class,CUST-95,PD-470,3,0.1
10233,3/17/2024,3/18/2024,Second Class,CUST-329,PD-20,2,0.33
10234,3/28/2024,3/31/2024,Second Class,CUST-429,PD-531,5,0.43
10235,2/21/2024,2/22/2024,Second Class,CUST-441,PD-344,5,0.44
10236,1/20/2024,1/23/2024,Same Day,CUST-109,PD-404,3,0.11
10237,2/22/2024,2/23/2024,Second Class,CUST-191,PD-1425,4,0.19
10238,2/6/2024,2/10/2024,Same Day,CUST-439,PD-826,4,0.44
10239,2/20/2024,2/25/2024,First Class,CUST-362,PD-1333,3,0.36
10240,2/14/2024,2/15/2024,Same Day,CUST-343,PD-895,5,0.34
10241,2/9/2024,2/12/2024,Same Day,CUST-38,PD-1610,3,0.04
10242,1/28/2024,1/30/2024,Same Day,CUST-352,PD-1574,3,0.35
10243,2/13/2024,2/15/2024,First Class,CUST-81,PD-1536,3,0.08
10244,3/4/2024,3/7/2024,Same Day,CUST-290,PD-836,2,0.29
10245,2/28/2024,2/29/2024,Second Class,CUST-54,PD-425,5,0.05
10246,3/22/2024,3/27/2024,Second Class,CUST-298,PD-562,1,0.3
10247,2/7/2024,2/12/2024,First Class,CUST-27,PD-1074,3,0.03
10248,3/12/2024,3/14/2024,Second Class,CUST-204,PD-1238,4,0.2
10249,3/6/2024,3/8/2024,Second Class,CUST-169,PD-635,3,0.17
10250,2/16/2024,2/17/2024,Same Day,CUST-144,PD-1487,2,0.14
10251,3/4/2024,3/9/2024,Same Day,CUST-348,PD-982,2,0.35
10252,1/16/2024,1/19/2024,Second Class,CUST-326,PD-930,5,0.33
10253,3/20/2024,3/25/2024,Same Day,CUST-333,PD-259,2,0.33
10254,3/18/2024,3/23/2024,Second Class,CUST-296,PD-1242,1,0.3
10255,2/27/2024,3/1/2024,First Class,CUST-325,PD-746,3,0.33
10256,2/21/2024,2/22/2024,First Class,CUST-219,PD-665,3,0.22
10257,3/1/2024,3/3/2024,First Class,CUST-1,PD-1362,5,0
10258,1/1/2024,1/4/2024,First Class,CUST-136,PD-1512,2,0.14
10259,1/27/2024,1/29/2024,First Class,CUST-43,PD-1124,3,0.04
10260,2/13/2024,2/15/2024,First Class,CUST-186,PD-349,3,0.19
10261,3/15/2024,3/18/2024,First Class,CUST-91,PD-1573,5,0.09
10262,3/16/2024,3/17/2024,Second Class,CUST-206,PD-763,1,0.21
10263,3/10/2024,3/14/2024,First Class,CUST-256,PD-408,2,0.26
10264,2/23/2024,2/27/2024,First Class,CUST-212,PD-513,4,0.21
10265,3/20/2024,3/21/2024,Second Class,CUST-329,PD-20,4,0.33
10266,2/5/2024,2/9/2024,Second Class,CUST-267,PD-307,1,0.27
10267,2/26/2024,2/27/2024,Same Day,CUST-126,PD-1218,1,0.13
10268,2/14/2024,2/17/2024,Same Day,CUST-290,PD-836,5,0.29
10269,3/3/2024,3/6/2024,Same Day,CUST-118,PD-112,5,0.12
10270,2/1/2024,2/2/2024,Second Class,CUST-434,PD-1092,2,0.43
10271,2/10/2024,2/15/2024,Second Class,CUST-275,PD-1052,3,0.28
10272,3/18/2024,3/20/2024,Second Class,CUST-194,PD-69,2,0.19
10273,1/30/2024,2/1/2024,First Class,CUST-191,PD-1425,5,0.19
10274,2/29/2024,3/3/2024,Second Class,CUST-240,PD-472,1,0.24
10275,3/11/2024,3/16/2024,First Class,CUST-184,PD-552,1,0.18
10276,3/19/2024,3/21/2024,Second Class,CUST-361,PD-1062,4,0.36
10277,1/20/2024,1/25/2024,First Class,CUST-244,PD-473,4,0.24
10278,2/28/2024,3/1/2024,Same Day,CUST-297,PD-475,1,0.3
10279,3/1/2024,3/5/2024,Second Class,CUST-16,PD-731,5,0.02
10280,2/5/2024,2/9/2024,First Class,CUST-24,PD-1131,4,0.02
10281,1/22/2024,1/24/2024,First Class,CUST-48,PD-1191,2,0.05
10282,3/23/2024,3/25/2024,First Class,CUST-266,PD-1013,4,0.27
10283,1/2/2024,1/5/2024,Same Day,CUST-180,PD-989,2,0.18
10284,2/5/2024,2/6/2024,First Class,CUST-222,PD-1061,3,0.22
10285,3/22/2024,3/23/2024,Second Class,CUST-408,PD-793,5,0.41
10286,1/26/2024,1/29/2024,Second Class,CUST-418,PD-907,4,0.42
10287,3/27/2024,3/30/2024,First Class,CUST-156,PD-685,1,0.16
10288,3/28/2024,4/1/2024,Second Class,CUST-306,PD-1204,4,0.31
10289,3/2/2024,3/5/2024,Second Class,CUST-399,PD-582,4,0.4
10290,3/23/2024,3/27/2024,Same Day,CUST-194,PD-69,3,0.19
10291,3/17/2024,3/19/2024,First Class,CUST-32,PD-1144,3,0.03
10292,2/2/2024,2/5/2024,Second Class,CUST-420,PD-346,5,0.42
10293,1/11/2024,1/13/2024,Same Day,CUST-190,PD-599,2,0.19
10294,2/18/2024,2/21/2024,Second Class,CUST-13,PD-974,1,0.01
10295,3/27/2024,3/30/2024,First Class,CUST-332,PD-216,4,0.33
10296,3/12/2024,3/17/2024,Same Day,CUST-22,PD-23,4,0.02
10297,3/23/2024,3/28/2024,First Class,CUST-355,PD-1262,5,0.36
10298,1/21/2024,1/23/2024,Same Day,CUST-289,PD-1471,5,0.29
10299,2/22/2024,2/25/2024,Second Class,CUST-166,PD-460,5,0.17
10300,2/2/2024,2/5/2024,Same Day,CUST-105,PD-1593,5,0.11
10301,1/6/2024,1/10/2024,Same Day,CUST-344,PD-1403,5,0.34
10302,3/10/2024,3/15/2024,First Class,CUST-281,PD-1012,5,0.28
10303,2/15/2024,2/17/2024,Second Class,CUST-362,PD-1333,5,0.36
10304,2/18/2024,2/21/2024,Second Class,CUST-312,PD-214,1,0.31
10305,3/10/2024,3/12/2024,First Class,CUST-298,PD-562,3,0.3
10306,3/20/2024,3/23/2024,Second Class,CUST-100,PD-650,1,0.1
10307,1/16/2024,1/19/2024,Same Day,CUST-38,PD-1610,4,0.04
10308,3/14/2024,3/17/2024,Second Class,CUST-366,PD-1093,5,0.37
10309,2/29/2024,3/5/2024,Same Day,CUST-48,PD-1191,4,0.05
10310,1/26/2024,1/30/2024,Same Day,CUST-48,PD-1191,1,0.05
10311,2/6/2024,2/10/2024,Second Class,CUST-367,PD-1133,4,0.37
10312,3/20/2024,3/21/2024,Second Class,CUST-386,PD-815,5,0.39
10313,2/18/2024,2/21/2024,Second Class,CUST-296,PD-1242,4,0.3
10314,1/20/2024,1/22/2024,Same Day,CUST-245,PD-1120,5,0.25
10315,1/18/2024,1/23/2024,Second Class,CUST-123,PD-1219,5,0.12
10316,3/2/2024,3/4/2024,Same Day,CUST-286,PD-81,3,0.29
10317,2/18/2024,2/22/2024,Second Class,CUST-432,PD-1173,3,0.43
10318,3/25/2024,3/29/2024,First Class,CUST-414,PD-1588,1,0.41
10319,3/24/2024,3/26/2024,First Class,CUST-348,PD-982,2,0.35
10320,2/28/2024,3/2/2024,First Class,CUST-32,PD-1144,2,0.03
10321,2/9/2024,2/13/2024,Same Day,CUST-420,PD-346,1,0.42
10322,3/16/2024,3/18/2024,First Class,CUST-36,PD-823,4,0.04
10323,2/20/2024,2/22/2024,Second Class,CUST-242,PD-343,3,0.24
10324,3/4/2024,3/8/2024,Same Day,CUST-157,PD-168,4,0.16
10325,2/4/2024,2/5/2024,Second Class,CUST-72,PD-235,5,0.07
10326,2/14/2024,2/15/2024,Second Class,CUST-180,PD-989,1,0.18
10327,1/9/2024,1/10/2024,First Class,CUST-412,PD-156,2,0.41
10328,1/21/2024,1/23/2024,Same Day,CUST-405,PD-243,3,0.41
10329,2/7/2024,2/12/2024,Second Class,CUST-154,PD-131,4,0.15
10330,3/8/2024,3/9/2024,First Class,CUST-417,PD-981,5,0.42
10331,3/5/2024,3/10/2024,Same Day,CUST-415,PD-507,2,0.42
10332,1/14/2024,1/15/2024,First Class,CUST-339,PD-1390,1,0.34
10333,3/26/2024,3/31/2024,Same Day,CUST-256,PD-408,1,0.26
10334,1/19/2024,1/21/2024,Same Day,CUST-219,PD-665,4,0.22
10335,1/11/2024,1/13/2024,Same Day,CUST-65,PD-1535,5,0.07
10336,2/7/2024,2/8/2024,Second Class,CUST-204,PD-1238,3,0.2
10337,2/23/2024,2/24/2024,First Class,CUST-251,PD-1356,3,0.25
10338,3/24/2024,3/27/2024,First Class,CUST-289,PD-1471,3,0.29
10339,3/26/2024,3/27/2024,Same Day,CUST-5,PD-1305,1,0.01
10340,2/9/2024,2/11/2024,Same Day,CUST-239,PD-688,2,0.24
10341,1/2/2024,1/5/2024,Second Class,CUST-48,PD-1191,4,0.05
10342,2/22/2024,2/25/2024,First Class,CUST-269,PD-8,2,0.27
10343,1/25/2024,1/26/2024,First Class,CUST-391,PD-306,4,0.39
10344,2/24/2024,2/26/2024,Same Day,CUST-304,PD-63,1,0.3
10345,3/13/2024,3/18/2024,Same Day,CUST-82,PD-743,2,0.08
10346,1/17/2024,1/20/2024,Same Day,CUST-246,PD-107,2,0.25
10347,1/21/2024,1/22/2024,Same Day,CUST-269,PD-8,2,0.27
10348,1/29/2024,1/31/2024,Second Class,CUST-63,PD-141,3,0.06
10349,3/28/2024,3/30/2024,First Class,CUST-74,PD-561,4,0.07
