order_id,order_date,ship_date,ship_mode,customer_id,product_id,qty,discount
6714,1/20/2023,1/23/2023,Second Class,CUST-768,PD-1165,3,0.1
6716,10/20/2023,10/24/2023,Standard Class,CUST-297,PD-1428,2,0.4
6717,10/20/2023,10/24/2023,Standard Class,CUST-297,PD-1587,2,0.2
6718,11/26/2023,11/27/2023,First Class,CUST-241,PD-1028,3,0
6719,11/26/2023,11/27/2023,First Class,CUST-241,PD-853,2,0
6721,12/21/2023,12/25/2023,Standard Class,CUST-55,PD-115,2,0
6722,1/22/2023,1/27/2023,Standard Class,CUST-4,PD-1600,5,0
6723,1/22/2023,1/27/2023,Standard Class,CUST-4,PD-822,3,0
6724,1/22/2023,1/27/2023,Standard Class,CUST-4,PD-446,2,0
6725,1/22/2023,1/27/2023,Standard Class,CUST-4,PD-1576,3,0
6727,10/21/2023,10/26/2023,Standard Class,CUST-784,PD-1493,3,0.2
6728,10/21/2023,10/26/2023,Standard Class,CUST-784,PD-785,3,0.2
6729,11/19/2023,11/22/2023,First Class,CUST-741,PD-62,6,0.2
6730,11/19/2023,11/22/2023,First Class,CUST-741,PD-507,2,0
6731,11/24/2023,11/28/2023,Standard Class,CUST-264,PD-317,3,0.2
6732,11/20/2023,11/22/2023,Second Class,CUST-347,PD-760,3,0
6733,11/20/2023,11/22/2023,Second Class,CUST-347,PD-316,7,0.2
6734,7/20/2023,7/26/2023,Standard Class,CUST-144,PD-1105,2,0.2
6735,7/20/2023,7/26/2023,Standard Class,CUST-144,PD-595,1,0.6
6736,11/14/2023,11/17/2023,Second Class,CUST-143,PD-868,10,0.4
6737,11/14/2023,11/17/2023,Second Class,CUST-143,PD-24,2,0.7
6738,8/18/2023,8/23/2023,Second Class,CUST-256,PD-876,2,0
6739,8/18/2023,8/23/2023,Second Class,CUST-256,PD-348,2,0
6740,8/18/2023,8/23/2023,Second Class,CUST-256,PD-180,9,0.2
6741,8/18/2023,8/23/2023,Second Class,CUST-256,PD-1065,1,0
6742,8/18/2023,8/23/2023,Second Class,CUST-256,PD-924,3,0
6743,9/15/2023,9/19/2023,Standard Class,CUST-603,PD-90,7,0
6744,5/19/2023,5/23/2023,Standard Class,CUST-490,PD-629,2,0
6745,12/17/2023,12/21/2023,Standard Class,CUST-396,PD-247,5,0.2
6746,12/17/2023,12/21/2023,Standard Class,CUST-396,PD-305,3,0
6747,9/24/2023,9/26/2023,Second Class,CUST-210,PD-435,3,0.2
6748,9/24/2023,9/26/2023,Second Class,CUST-210,PD-1312,3,0.2
6749,7/21/2023,7/25/2023,Standard Class,CUST-363,PD-494,1,0
6750,6/19/2023,6/23/2023,Standard Class,CUST-530,PD-1133,2,0
6751,6/19/2023,6/23/2023,Standard Class,CUST-530,PD-730,8,0
6752,6/15/2023,6/22/2023,Standard Class,CUST-359,PD-342,5,0.2
6753,3/18/2023,3/23/2023,Standard Class,CUST-742,PD-312,3,0.8
6754,3/18/2023,3/23/2023,Standard Class,CUST-742,PD-691,3,0.2
6756,3/18/2023,3/23/2023,Standard Class,CUST-742,PD-1531,3,0.8
6757,12/25/2023,12/29/2023,Standard Class,CUST-153,PD-1333,2,0.2
6759,5/19/2023,5/24/2023,Standard Class,CUST-543,PD-1393,2,0
6760,5/19/2023,5/24/2023,Standard Class,CUST-543,PD-1263,3,0
6761,9/24/2023,9/29/2023,Standard Class,CUST-710,PD-1034,3,0.2
6762,9/16/2023,9/20/2023,Standard Class,CUST-633,PD-673,2,0.2
6764,1/21/2023,1/25/2023,Standard Class,CUST-429,PD-1274,3,0
6765,1/21/2023,1/25/2023,Standard Class,CUST-429,PD-1198,3,0
6766,1/21/2023,1/25/2023,Standard Class,CUST-429,PD-884,6,0.2
6767,1/21/2023,1/25/2023,Standard Class,CUST-429,PD-524,4,0.2
6769,1/21/2023,1/25/2023,Standard Class,CUST-429,PD-322,5,0.2
6770,7/23/2023,7/28/2023,Standard Class,CUST-96,PD-57,3,0.2
6771,9/18/2023,9/22/2023,Standard Class,CUST-294,PD-1074,4,0
6772,3/17/2023,3/21/2023,Second Class,CUST-389,PD-199,2,0.2
6773,9/21/2023,9/26/2023,Standard Class,CUST-93,PD-159,7,0
6774,2/20/2023,2/23/2023,First Class,CUST-658,PD-909,1,0
6775,2/20/2023,2/23/2023,First Class,CUST-658,PD-1346,2,0.2
6778,5/14/2023,5/14/2023,Same Day,CUST-539,PD-1459,7,0
6779,6/20/2023,6/27/2023,Standard Class,CUST-526,PD-1215,3,0
6780,6/20/2023,6/27/2023,Standard Class,CUST-526,PD-257,2,0
6781,8/21/2023,8/28/2023,Standard Class,CUST-264,PD-358,7,0
6782,8/21/2023,8/28/2023,Standard Class,CUST-264,PD-615,4,0
6783,8/21/2023,8/28/2023,Standard Class,CUST-264,PD-553,2,0
6784,6/16/2023,6/21/2023,Second Class,CUST-23,PD-1388,2,0
6786,6/16/2023,6/21/2023,Second Class,CUST-23,PD-1254,2,0
6787,6/16/2023,6/21/2023,Second Class,CUST-23,PD-1160,1,0
6790,10/14/2023,10/19/2023,Standard Class,CUST-736,PD-301,7,0
6792,6/20/2023,6/26/2023,Standard Class,CUST-616,PD-289,3,0.2
6793,6/26/2023,6/27/2023,First Class,CUST-507,PD-229,1,0
6794,6/26/2023,6/27/2023,First Class,CUST-507,PD-198,4,0
6795,6/26/2023,6/27/2023,First Class,CUST-507,PD-1230,8,0
6796,10/29/2023,10/31/2023,Second Class,CUST-463,PD-323,8,0
6798,11/27/2023,11/29/2023,First Class,CUST-117,PD-1062,1,0
6799,11/27/2023,11/29/2023,First Class,CUST-117,PD-800,9,0
6800,4/14/2023,4/17/2023,First Class,CUST-224,PD-338,3,0.2
6801,4/14/2023,4/17/2023,First Class,CUST-224,PD-986,3,0.2
6802,4/14/2023,4/17/2023,First Class,CUST-224,PD-423,3,0.2
6803,5/15/2023,5/18/2023,Second Class,CUST-301,PD-1061,1,0.2
6804,5/15/2023,5/18/2023,Second Class,CUST-301,PD-52,2,0.7
6806,11/14/2023,11/19/2023,Standard Class,CUST-780,PD-1425,2,0.2
6807,5/21/2023,5/26/2023,Standard Class,CUST-229,PD-1339,5,0
6809,6/17/2023,6/21/2023,Second Class,CUST-5,PD-1096,3,0
6810,6/17/2023,6/21/2023,Second Class,CUST-5,PD-679,1,0
6811,12/17/2023,12/20/2023,First Class,CUST-559,PD-42,2,0.2
6813,11/20/2023,11/21/2023,First Class,CUST-475,PD-625,3,0.2
6814,9/28/2023,9/30/2023,Second Class,CUST-749,PD-65,1,0.2
6815,11/14/2023,11/19/2023,Standard Class,CUST-525,PD-303,2,0.2
6816,9/23/2023,9/25/2023,Second Class,CUST-774,PD-1123,2,0
6817,9/23/2023,9/25/2023,Second Class,CUST-774,PD-660,3,0
6818,9/23/2023,9/25/2023,Second Class,CUST-774,PD-62,1,0.2
6819,1/21/2023,1/26/2023,Standard Class,CUST-47,PD-1207,7,0.2
6820,1/21/2023,1/26/2023,Standard Class,CUST-47,PD-821,7,0.7
6821,4/21/2023,4/27/2023,Standard Class,CUST-32,PD-226,3,0.8
6822,4/21/2023,4/27/2023,Standard Class,CUST-32,PD-340,3,0.8
6823,12/18/2023,12/23/2023,Second Class,CUST-449,PD-921,2,0.2
6825,12/18/2023,12/23/2023,Second Class,CUST-449,PD-1198,2,0
6826,1/14/2023,1/15/2023,First Class,CUST-751,PD-903,1,0.2
6827,1/14/2023,1/15/2023,First Class,CUST-751,PD-86,5,0.2
6828,2/26/2023,2/28/2023,Second Class,CUST-132,PD-882,4,0
6829,2/26/2023,2/28/2023,Second Class,CUST-132,PD-1423,8,0.2
6830,2/26/2023,2/28/2023,Second Class,CUST-132,PD-1555,3,0.2
6831,2/26/2023,2/28/2023,Second Class,CUST-132,PD-714,4,0
6832,2/26/2023,2/28/2023,Second Class,CUST-132,PD-318,4,0
6835,12/18/2023,12/24/2023,Standard Class,CUST-623,PD-1367,9,0.1
6836,12/18/2023,12/24/2023,Standard Class,CUST-623,PD-954,13,0
6837,12/18/2023,12/24/2023,Standard Class,CUST-623,PD-54,2,0
6838,10/23/2023,10/27/2023,Standard Class,CUST-785,PD-1551,3,0.2
6839,9/23/2023,9/27/2023,Standard Class,CUST-402,PD-710,3,0.2
6840,10/15/2023,10/18/2023,Second Class,CUST-242,PD-905,4,0
6841,4/26/2023,4/27/2023,First Class,CUST-743,PD-348,1,0.6
6842,10/19/2023,10/25/2023,Standard Class,CUST-312,PD-906,7,0.2
6843,10/19/2023,10/25/2023,Standard Class,CUST-312,PD-544,4,0.2
6844,10/19/2023,10/25/2023,Standard Class,CUST-312,PD-1405,4,0.4
6845,1/28/2023,1/31/2023,Second Class,CUST-186,PD-1212,3,0
6847,11/26/2023,11/30/2023,Standard Class,CUST-529,PD-963,8,0.4
6848,6/20/2023,6/27/2023,Standard Class,CUST-155,PD-387,6,0.2
6849,6/20/2023,6/27/2023,Standard Class,CUST-155,PD-206,2,0.2
6850,12/19/2023,12/24/2023,Second Class,CUST-253,PD-843,2,0.2
6851,6/13/2023,6/16/2023,First Class,CUST-108,PD-1093,4,0.2
6852,6/13/2023,6/16/2023,First Class,CUST-108,PD-1307,7,0.3
6853,6/13/2023,6/16/2023,First Class,CUST-108,PD-992,2,0.2
6854,3/19/2023,3/24/2023,Standard Class,CUST-730,PD-270,7,0
6855,11/19/2023,11/20/2023,First Class,CUST-100,PD-564,4,0.2
6856,8/25/2023,8/28/2023,Second Class,CUST-774,PD-338,2,0.2
6857,8/25/2023,8/28/2023,Second Class,CUST-774,PD-292,1,0.2
6858,11/24/2023,11/28/2023,Standard Class,CUST-164,PD-324,1,0
6859,11/24/2023,11/28/2023,Standard Class,CUST-164,PD-1480,6,0.1
6860,12/24/2023,12/29/2023,Standard Class,CUST-171,PD-43,3,0.2
6861,8/18/2023,8/22/2023,Standard Class,CUST-449,PD-1277,3,0.2
6862,8/18/2023,8/22/2023,Standard Class,CUST-449,PD-289,5,0.8
6863,8/18/2023,8/22/2023,Standard Class,CUST-449,PD-513,4,0.8
6864,4/16/2023,4/21/2023,Standard Class,CUST-561,PD-271,5,0.2
6865,9/15/2023,9/17/2023,Second Class,CUST-95,PD-1020,1,0
6866,9/15/2023,9/17/2023,Second Class,CUST-95,PD-501,2,0
6867,9/15/2023,9/17/2023,Second Class,CUST-95,PD-1410,3,0
6868,9/15/2023,9/17/2023,Second Class,CUST-95,PD-522,7,0
6869,11/13/2023,11/18/2023,Second Class,CUST-574,PD-454,6,0.8
6870,10/16/2023,10/21/2023,Standard Class,CUST-691,PD-547,5,0
6871,6/30/2023,6/30/2023,Same Day,CUST-476,PD-1530,5,0.4
6872,11/26/2023,11/30/2023,Standard Class,CUST-211,PD-299,3,0
6873,10/16/2023,10/18/2023,First Class,CUST-620,PD-1028,13,0
6876,11/19/2023,11/21/2023,Second Class,CUST-584,PD-942,4,0.2
6877,11/19/2023,11/21/2023,Second Class,CUST-584,PD-803,2,0.6
6878,12/21/2023,12/25/2023,Standard Class,CUST-656,PD-1431,7,0
6879,6/21/2023,6/25/2023,Second Class,CUST-29,PD-311,5,0.2
6880,6/21/2023,6/25/2023,Second Class,CUST-29,PD-843,6,0.7
6881,11/18/2023,11/21/2023,First Class,CUST-786,PD-974,6,0
6882,11/18/2023,11/21/2023,First Class,CUST-786,PD-1535,4,0
6883,11/18/2023,11/21/2023,First Class,CUST-786,PD-22,2,0
6884,11/18/2023,11/21/2023,First Class,CUST-786,PD-49,2,0.2
6885,11/18/2023,11/21/2023,First Class,CUST-786,PD-1017,3,0
6886,1/20/2023,1/26/2023,Standard Class,CUST-212,PD-1163,3,0.2
6887,10/19/2023,10/26/2023,Standard Class,CUST-431,PD-407,3,0.2
6888,4/24/2023,4/27/2023,First Class,CUST-287,PD-1178,2,0.2
6889,4/24/2023,4/27/2023,First Class,CUST-287,PD-47,2,0.7
6891,10/14/2023,10/17/2023,First Class,CUST-678,PD-325,2,0
6892,9/22/2023,9/26/2023,Standard Class,CUST-208,PD-1173,4,0
6893,9/22/2023,9/26/2023,Standard Class,CUST-208,PD-736,6,0
6895,9/22/2023,9/26/2023,Standard Class,CUST-208,PD-980,3,0
6896,8/27/2023,8/30/2023,First Class,CUST-376,PD-562,8,0
6897,8/27/2023,8/30/2023,First Class,CUST-376,PD-1371,3,0
6898,8/27/2023,8/30/2023,First Class,CUST-376,PD-451,6,0.2
6899,9/22/2023,9/26/2023,Second Class,CUST-301,PD-773,1,0.7
6900,9/22/2023,9/26/2023,Second Class,CUST-301,PD-1606,7,0.2
6901,9/22/2023,9/26/2023,Second Class,CUST-301,PD-1146,2,0.2
6902,11/20/2023,11/26/2023,Standard Class,CUST-493,PD-856,5,0.2
6904,10/21/2023,10/21/2023,Same Day,CUST-338,PD-1476,8,0
6905,10/21/2023,10/21/2023,Same Day,CUST-338,PD-1506,1,0
6906,2/19/2023,2/21/2023,Second Class,CUST-595,PD-1049,7,0
6908,3/26/2023,3/27/2023,First Class,CUST-234,PD-990,4,0
6909,4/15/2023,4/18/2023,First Class,CUST-211,PD-1013,5,0
6911,3/25/2023,3/29/2023,Standard Class,CUST-156,PD-1490,3,0.2
6913,12/22/2023,12/24/2023,Second Class,CUST-333,PD-558,1,0.2
6914,10/21/2023,10/22/2023,First Class,CUST-287,PD-497,1,0.2
6915,10/21/2023,10/22/2023,First Class,CUST-287,PD-1525,2,0.2
6916,10/21/2023,10/22/2023,First Class,CUST-287,PD-832,2,0.2
6917,10/21/2023,10/24/2023,First Class,CUST-535,PD-1368,8,0
6918,12/18/2023,12/23/2023,Standard Class,CUST-258,PD-549,2,0
6919,8/17/2023,8/19/2023,First Class,CUST-217,PD-1229,5,0.2
6920,8/17/2023,8/19/2023,First Class,CUST-217,PD-1474,2,0.1
6921,3/16/2023,3/18/2023,Second Class,CUST-565,PD-479,1,0
6922,3/16/2023,3/18/2023,Second Class,CUST-565,PD-1114,1,0
6923,3/16/2023,3/18/2023,Second Class,CUST-565,PD-1544,3,0.2
6924,12/21/2023,12/28/2023,Standard Class,CUST-599,PD-1302,3,0
6925,12/21/2023,12/28/2023,Standard Class,CUST-599,PD-677,5,0
6926,12/21/2023,12/28/2023,Standard Class,CUST-599,PD-1107,3,0
6927,9/23/2023,9/29/2023,Standard Class,CUST-692,PD-1191,4,0
6928,2/24/2023,2/28/2023,Standard Class,CUST-728,PD-209,4,0.7
6929,12/25/2023,12/28/2023,Second Class,CUST-678,PD-1017,3,0
6930,12/25/2023,12/28/2023,Second Class,CUST-678,PD-1131,5,0
6931,8/20/2023,8/22/2023,Second Class,CUST-417,PD-1119,5,0.2
6933,9/25/2023,9/29/2023,Standard Class,CUST-199,PD-1291,3,0
6934,11/18/2023,11/23/2023,Standard Class,CUST-706,PD-523,7,0.2
6935,12/22/2023,12/25/2023,First Class,CUST-677,PD-1083,5,0
6936,12/22/2023,12/25/2023,First Class,CUST-677,PD-1482,7,0
6937,12/22/2023,12/25/2023,First Class,CUST-677,PD-1283,1,0
6938,12/22/2023,12/25/2023,First Class,CUST-677,PD-1338,2,0
6939,11/20/2023,11/25/2023,Standard Class,CUST-395,PD-1187,5,0.2
6940,7/15/2023,7/19/2023,Standard Class,CUST-489,PD-69,3,0
6941,7/15/2023,7/19/2023,Standard Class,CUST-489,PD-1438,3,0.3
6942,3/24/2023,3/28/2023,Second Class,CUST-117,PD-1109,4,0
6943,3/24/2023,3/28/2023,Second Class,CUST-117,PD-657,2,0
6944,4/13/2023,4/15/2023,First Class,CUST-451,PD-393,1,0
6945,4/13/2023,4/15/2023,First Class,CUST-451,PD-1229,5,0.2
6946,9/22/2023,9/24/2023,Second Class,CUST-72,PD-1055,2,0
6947,9/22/2023,9/24/2023,Second Class,CUST-72,PD-190,9,0
6951,3/13/2023,3/19/2023,Standard Class,CUST-231,PD-1342,3,0
6952,1/27/2023,1/30/2023,Second Class,CUST-177,PD-321,3,0.2
6954,1/27/2023,1/30/2023,Second Class,CUST-177,PD-1124,3,0.4
6955,11/19/2023,11/25/2023,Standard Class,CUST-195,PD-1448,2,0.3
6956,11/21/2023,11/25/2023,Standard Class,CUST-383,PD-672,1,0
6957,4/20/2023,4/26/2023,Standard Class,CUST-667,PD-1177,2,0.6
6958,11/21/2023,11/25/2023,Standard Class,CUST-279,PD-974,2,0
6959,11/21/2023,11/25/2023,Standard Class,CUST-279,PD-150,2,0
6960,11/21/2023,11/25/2023,Standard Class,CUST-279,PD-317,2,0
6961,11/21/2023,11/25/2023,Standard Class,CUST-279,PD-521,1,0
6962,11/21/2023,11/25/2023,Standard Class,CUST-279,PD-1544,3,0.2
6963,6/16/2023,6/19/2023,First Class,CUST-64,PD-1446,7,0.2
6964,6/16/2023,6/19/2023,First Class,CUST-64,PD-613,2,0
6966,12/20/2023,12/26/2023,Standard Class,CUST-74,PD-384,1,0
6967,12/20/2023,12/26/2023,Standard Class,CUST-74,PD-524,1,0.2
6968,11/17/2023,11/23/2023,Standard Class,CUST-272,PD-222,2,0
6969,12/23/2023,12/27/2023,Standard Class,CUST-70,PD-1203,3,0
6970,9/17/2023,9/22/2023,Second Class,CUST-603,PD-1480,4,0
6971,9/17/2023,9/22/2023,Second Class,CUST-603,PD-1044,3,0
6972,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-539,2,0
6973,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-1465,2,0
6974,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-62,5,0
6975,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-1132,3,0
6976,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-133,7,0
6977,7/20/2023,7/25/2023,Standard Class,CUST-589,PD-1409,3,0
6979,9/23/2023,9/26/2023,First Class,CUST-149,PD-439,3,0.2
6980,3/21/2023,3/25/2023,Standard Class,CUST-735,PD-1108,5,0
6981,3/21/2023,3/25/2023,Standard Class,CUST-735,PD-423,1,0
6982,4/16/2023,4/20/2023,Standard Class,CUST-58,PD-146,5,0.7
6983,1/24/2023,1/30/2023,Standard Class,CUST-677,PD-45,3,0
6984,3/25/2023,3/26/2023,First Class,CUST-485,PD-1043,4,0
6985,3/25/2023,3/26/2023,First Class,CUST-485,PD-71,9,0
6986,3/25/2023,3/26/2023,First Class,CUST-485,PD-1113,4,0.2
6987,3/25/2023,3/26/2023,First Class,CUST-485,PD-1076,4,0.2
6988,3/25/2023,3/26/2023,First Class,CUST-485,PD-1528,2,0.2
6989,8/14/2023,8/16/2023,Second Class,CUST-275,PD-107,2,0
6990,8/14/2023,8/16/2023,Second Class,CUST-275,PD-149,6,0
6991,1/20/2023,1/25/2023,Standard Class,CUST-121,PD-337,5,0
6992,1/20/2023,1/25/2023,Standard Class,CUST-121,PD-1440,3,0.2
6993,3/23/2023,3/25/2023,First Class,CUST-755,PD-898,8,0
6994,12/25/2023,12/30/2023,Standard Class,CUST-746,PD-913,7,0.2
6995,12/25/2023,12/30/2023,Standard Class,CUST-746,PD-587,1,0.7
6997,12/25/2023,12/30/2023,Standard Class,CUST-746,PD-244,13,0.2
6998,5/13/2023,5/20/2023,Standard Class,CUST-567,PD-541,8,0
6999,7/17/2023,7/22/2023,Standard Class,CUST-676,PD-346,2,0.2
7000,3/17/2023,3/22/2023,Second Class,CUST-632,PD-240,5,0
7001,3/17/2023,3/22/2023,Second Class,CUST-632,PD-799,6,0
7002,3/17/2023,3/22/2023,Second Class,CUST-632,PD-247,3,0.2
7003,3/17/2023,3/22/2023,Second Class,CUST-632,PD-853,3,0
7004,3/17/2023,3/22/2023,Second Class,CUST-632,PD-531,8,0
7006,3/17/2023,3/22/2023,Second Class,CUST-632,PD-539,1,0
7007,3/17/2023,3/22/2023,Second Class,CUST-632,PD-634,6,0
7008,3/17/2023,3/22/2023,Second Class,CUST-632,PD-720,3,0
7009,8/15/2023,8/21/2023,Standard Class,CUST-219,PD-1135,2,0
7011,6/19/2023,6/25/2023,Standard Class,CUST-525,PD-1253,2,0.2
7012,12/24/2023,12/31/2023,Standard Class,CUST-466,PD-1466,6,0
7013,6/22/2023,6/23/2023,First Class,CUST-99,PD-792,3,0.2
7014,6/17/2023,6/20/2023,First Class,CUST-221,PD-554,2,0.2
7015,6/17/2023,6/20/2023,First Class,CUST-221,PD-159,4,0.8
7016,6/17/2023,6/20/2023,First Class,CUST-221,PD-693,4,0.8
7017,8/15/2023,8/18/2023,Second Class,CUST-700,PD-1576,6,0.2
7018,4/16/2023,4/20/2023,Standard Class,CUST-23,PD-1093,4,0
7019,4/16/2023,4/20/2023,Standard Class,CUST-23,PD-1337,1,0.15
7020,11/19/2023,11/23/2023,Standard Class,CUST-182,PD-1420,6,0
7021,11/19/2023,11/23/2023,Standard Class,CUST-182,PD-99,2,0
7022,12/21/2023,12/24/2023,First Class,CUST-562,PD-832,4,0
7023,12/27/2023,12/27/2023,Same Day,CUST-644,PD-1354,2,0.4
7024,12/27/2023,12/27/2023,Same Day,CUST-644,PD-211,4,0.2
7025,7/16/2023,7/21/2023,Standard Class,CUST-565,PD-74,2,0.2
7026,11/24/2023,11/26/2023,Second Class,CUST-543,PD-927,2,0
7027,11/24/2023,11/26/2023,Second Class,CUST-543,PD-1091,8,0
7028,5/13/2023,5/17/2023,Standard Class,CUST-117,PD-1294,2,0
7029,5/13/2023,5/17/2023,Standard Class,CUST-117,PD-1531,3,0
7030,5/13/2023,5/17/2023,Standard Class,CUST-117,PD-1262,3,0
7031,5/13/2023,5/17/2023,Standard Class,CUST-117,PD-1540,2,0
7032,5/13/2023,5/17/2023,Standard Class,CUST-117,PD-356,3,0
7033,4/23/2023,4/29/2023,Standard Class,CUST-770,PD-706,2,0
7034,4/23/2023,4/29/2023,Standard Class,CUST-770,PD-826,7,0
7035,12/22/2023,12/26/2023,Standard Class,CUST-400,PD-34,3,0
7036,12/22/2023,12/26/2023,Standard Class,CUST-400,PD-890,4,0.2
7037,12/22/2023,12/26/2023,Standard Class,CUST-400,PD-722,3,0
7038,12/22/2023,12/26/2023,Standard Class,CUST-400,PD-234,5,0
7039,10/22/2023,10/24/2023,First Class,CUST-408,PD-1619,4,0.2
7040,10/22/2023,10/24/2023,First Class,CUST-408,PD-1526,8,0
7041,10/22/2023,10/24/2023,First Class,CUST-408,PD-645,5,0
7042,10/22/2023,10/24/2023,First Class,CUST-408,PD-1161,1,0
7043,11/13/2023,11/15/2023,First Class,CUST-12,PD-853,4,0.2
7044,11/13/2023,11/15/2023,First Class,CUST-12,PD-1485,7,0.7
7045,11/13/2023,11/15/2023,First Class,CUST-12,PD-183,10,0.7
7046,5/15/2023,5/20/2023,Standard Class,CUST-198,PD-865,2,0
7047,5/15/2023,5/20/2023,Standard Class,CUST-198,PD-846,2,0.2
7048,5/15/2023,5/20/2023,Standard Class,CUST-198,PD-1513,1,0.2
7049,9/17/2023,9/21/2023,Second Class,CUST-77,PD-315,3,0.2
7050,9/17/2023,9/21/2023,Second Class,CUST-77,PD-40,3,0.2
7051,9/17/2023,9/21/2023,Second Class,CUST-77,PD-1174,3,0
7052,9/17/2023,9/21/2023,Second Class,CUST-77,PD-1591,3,0
7053,9/17/2023,9/21/2023,Second Class,CUST-77,PD-729,2,0.2
7054,9/17/2023,9/21/2023,Second Class,CUST-77,PD-1411,2,0
7055,9/17/2023,9/21/2023,Second Class,CUST-77,PD-160,5,0
7056,4/14/2023,4/15/2023,First Class,CUST-752,PD-9,2,0
7057,1/21/2023,1/27/2023,Standard Class,CUST-748,PD-159,5,0
7058,1/21/2023,1/27/2023,Standard Class,CUST-748,PD-1589,5,0
7059,1/21/2023,1/27/2023,Standard Class,CUST-748,PD-512,4,0
7061,1/21/2023,1/27/2023,Standard Class,CUST-748,PD-1463,1,0
7064,6/16/2023,6/21/2023,Standard Class,CUST-353,PD-1127,4,0
7065,12/21/2023,12/27/2023,Standard Class,CUST-260,PD-1207,2,0
7066,12/22/2023,12/24/2023,First Class,CUST-770,PD-57,1,0.7
7067,12/22/2023,12/24/2023,First Class,CUST-770,PD-1440,7,0.4
7068,2/13/2023,2/19/2023,Standard Class,CUST-635,PD-101,3,0
7069,2/13/2023,2/19/2023,Standard Class,CUST-635,PD-1459,4,0
7070,2/13/2023,2/19/2023,Standard Class,CUST-635,PD-946,1,0
7071,4/16/2023,4/18/2023,First Class,CUST-685,PD-1377,4,0
7072,4/16/2023,4/18/2023,First Class,CUST-685,PD-656,2,0
7073,6/22/2023,6/28/2023,Standard Class,CUST-561,PD-220,3,0.7
7074,6/22/2023,6/28/2023,Standard Class,CUST-561,PD-884,5,0.7
7075,6/22/2023,6/28/2023,Standard Class,CUST-561,PD-309,2,0.2
7076,1/15/2023,1/18/2023,First Class,CUST-735,PD-1035,1,0.2
7077,1/15/2023,1/18/2023,First Class,CUST-735,PD-1556,8,0.2
7078,11/20/2023,11/27/2023,Standard Class,CUST-239,PD-100,10,0
7080,10/20/2023,10/27/2023,Standard Class,CUST-282,PD-864,2,0
7081,10/20/2023,10/27/2023,Standard Class,CUST-282,PD-921,5,0
7082,9/18/2023,9/20/2023,First Class,CUST-99,PD-308,2,0.2
7083,9/18/2023,9/20/2023,First Class,CUST-99,PD-985,2,0.2
7084,1/26/2023,1/31/2023,Second Class,CUST-315,PD-101,7,0
